timestamp_offset,pcb_id,side,proximity,ambient,session_id,device_id,start_timestamp
-17,1,1,1,1482,device-001_18686413,motionplay-device-001,18686433
-17,1,2,0,1315,device-001_18686413,motionplay-device-001,18686433
-17,2,1,1,547,device-001_18686413,motionplay-device-001,18686433
-17,2,2,1,593,device-001_18686413,motionplay-device-001,18686433
24,1,1,2,1482,device-001_18686413,motionplay-device-001,18686433
24,1,2,1,1316,device-001_18686413,motionplay-device-001,18686433
24,2,1,0,547,device-001_18686413,motionplay-device-001,18686433
24,2,2,1,593,device-001_18686413,motionplay-device-001,18686433
65,1,1,15,1482,device-001_18686413,motionplay-device-001,18686433
65,1,2,0,1315,device-001_18686413,motionplay-device-001,18686433
65,2,1,0,551,device-001_18686413,motionplay-device-001,18686433
65,2,2,0,598,device-001_18686413,motionplay-device-001,18686433
106,1,1,1,1476,device-001_18686413,motionplay-device-001,18686433
106,1,2,1,1315,device-001_18686413,motionplay-device-001,18686433
106,2,1,1,551,device-001_18686413,motionplay-device-001,18686433
106,2,2,1,592,device-001_18686413,motionplay-device-001,18686433
147,1,1,2,1476,device-001_18686413,motionplay-device-001,18686433
147,1,2,1,1315,device-001_18686413,motionplay-device-001,18686433
147,2,1,0,548,device-001_18686413,motionplay-device-001,18686433
147,2,2,11,592,device-001_18686413,motionplay-device-001,18686433
188,1,1,2,1468,device-001_18686413,motionplay-device-001,18686433
188,1,2,1,1315,device-001_18686413,motionplay-device-001,18686433
188,2,1,1,547,device-001_18686413,motionplay-device-001,18686433
188,2,2,1,597,device-001_18686413,motionplay-device-001,18686433
229,1,1,1,1468,device-001_18686413,motionplay-device-001,18686433
229,1,2,0,1320,device-001_18686413,motionplay-device-001,18686433
229,2,1,0,547,device-001_18686413,motionplay-device-001,18686433
229,2,2,1,597,device-001_18686413,motionplay-device-001,18686433
270,1,1,1,1481,device-001_18686413,motionplay-device-001,18686433
270,1,2,1,1315,device-001_18686413,motionplay-device-001,18686433
270,2,1,0,550,device-001_18686413,motionplay-device-001,18686433
270,2,2,1,603,device-001_18686413,motionplay-device-001,18686433
311,1,1,1,1475,device-001_18686413,motionplay-device-001,18686433
311,1,2,1,1315,device-001_18686413,motionplay-device-001,18686433
311,2,1,1,550,device-001_18686413,motionplay-device-001,18686433
311,2,2,0,592,device-001_18686413,motionplay-device-001,18686433
352,1,1,1,1475,device-001_18686413,motionplay-device-001,18686433
352,1,2,1,1318,device-001_18686413,motionplay-device-001,18686433
352,2,1,1,548,device-001_18686413,motionplay-device-001,18686433
352,2,2,0,592,device-001_18686413,motionplay-device-001,18686433
393,1,1,1,1468,device-001_18686413,motionplay-device-001,18686433
393,1,2,1,1321,device-001_18686413,motionplay-device-001,18686433
393,2,1,10,547,device-001_18686413,motionplay-device-001,18686433
393,2,2,1,600,device-001_18686413,motionplay-device-001,18686433
434,1,1,2,1468,device-001_18686413,motionplay-device-001,18686433
434,1,2,1,1321,device-001_18686413,motionplay-device-001,18686433
434,2,1,1,547,device-001_18686413,motionplay-device-001,18686433
434,2,2,0,600,device-001_18686413,motionplay-device-001,18686433
475,1,1,0,1481,device-001_18686413,motionplay-device-001,18686433
475,1,2,1,1320,device-001_18686413,motionplay-device-001,18686433
1008,1,1,1,1483,device-001_18686413,motionplay-device-001,18686433
1008,1,2,1,1311,device-001_18686413,motionplay-device-001,18686433
1008,2,1,1,550,device-001_18686413,motionplay-device-001,18686433
1008,2,2,0,603,device-001_18686413,motionplay-device-001,18686433
1049,1,1,2,1483,device-001_18686413,motionplay-device-001,18686433
1049,1,2,1,1313,device-001_18686413,motionplay-device-001,18686433
1049,2,1,0,557,device-001_18686413,motionplay-device-001,18686433
1049,2,2,1,603,device-001_18686413,motionplay-device-001,18686433
1090,1,1,2,1481,device-001_18686413,motionplay-device-001,18686433
1090,1,2,1,1313,device-001_18686413,motionplay-device-001,18686433
1090,2,1,1,550,device-001_18686413,motionplay-device-001,18686433
1090,2,2,1,603,device-001_18686413,motionplay-device-001,18686433
1131,1,1,2,1481,device-001_18686413,motionplay-device-001,18686433
1131,1,2,1,1313,device-001_18686413,motionplay-device-001,18686433
1131,2,1,1,550,device-001_18686413,motionplay-device-001,18686433
1131,2,2,1,603,device-001_18686413,motionplay-device-001,18686433
1172,1,1,2,1481,device-001_18686413,motionplay-device-001,18686433
1172,1,2,1,1313,device-001_18686413,motionplay-device-001,18686433
1172,2,1,0,553,device-001_18686413,motionplay-device-001,18686433
1172,2,2,1,601,device-001_18686413,motionplay-device-001,18686433
1213,1,1,1,1480,device-001_18686413,motionplay-device-001,18686433
1213,1,2,1,1313,device-001_18686413,motionplay-device-001,18686433
1213,2,1,0,553,device-001_18686413,motionplay-device-001,18686433
1213,2,2,1,601,device-001_18686413,motionplay-device-001,18686433
1254,1,1,0,1480,device-001_18686413,motionplay-device-001,18686433
1254,1,2,1,1319,device-001_18686413,motionplay-device-001,18686433
1254,2,1,1,543,device-001_18686413,motionplay-device-001,18686433
1254,2,2,8,596,device-001_18686413,motionplay-device-001,18686433
1295,1,1,10,1468,device-001_18686413,motionplay-device-001,18686433
1295,1,2,1,1314,device-001_18686413,motionplay-device-001,18686433
1295,2,1,0,550,device-001_18686413,motionplay-device-001,18686433
1295,2,2,0,592,device-001_18686413,motionplay-device-001,18686433
1336,1,1,2,1468,device-001_18686413,motionplay-device-001,18686433
1336,1,2,1,1314,device-001_18686413,motionplay-device-001,18686433
1336,2,1,1,550,device-001_18686413,motionplay-device-001,18686433
1336,2,2,1,592,device-001_18686413,motionplay-device-001,18686433
1377,1,1,2,1480,device-001_18686413,motionplay-device-001,18686433
1377,1,2,1,1312,device-001_18686413,motionplay-device-001,18686433
1377,2,1,1,549,device-001_18686413,motionplay-device-001,18686433
1377,2,2,0,605,device-001_18686413,motionplay-device-001,18686433
1418,1,1,9,1483,device-001_18686413,motionplay-device-001,18686433
1418,1,2,1,1314,device-001_18686413,motionplay-device-001,18686433
1418,2,1,1,549,device-001_18686413,motionplay-device-001,18686433
1418,2,2,1,605,device-001_18686413,motionplay-device-001,18686433
1459,1,1,1,1483,device-001_18686413,motionplay-device-001,18686433
1459,1,2,10,1314,device-001_18686413,motionplay-device-001,18686433
1459,2,1,1,548,device-001_18686413,motionplay-device-001,18686433
1459,2,2,1,593,device-001_18686413,motionplay-device-001,18686433
1500,1,1,1,1484,device-001_18686413,motionplay-device-001,18686433
1500,1,2,1,1317,device-001_18686413,motionplay-device-001,18686433
1500,2,1,0,549,device-001_18686413,motionplay-device-001,18686433
1500,2,2,0,596,device-001_18686413,motionplay-device-001,18686433
1541,1,1,1,1484,device-001_18686413,motionplay-device-001,18686433
1541,1,2,1,1317,device-001_18686413,motionplay-device-001,18686433
1541,2,1,1,549,device-001_18686413,motionplay-device-001,18686433
1541,2,2,1,596,device-001_18686413,motionplay-device-001,18686433
1582,1,1,2,1472,device-001_18686413,motionplay-device-001,18686433
1582,1,2,0,1311,device-001_18686413,motionplay-device-001,18686433
1582,2,1,1,544,device-001_18686413,motionplay-device-001,18686433
1582,2,2,1,608,device-001_18686413,motionplay-device-001,18686433
1623,1,1,2,1480,device-001_18686413,motionplay-device-001,18686433
1623,1,2,1,1312,device-001_18686413,motionplay-device-001,18686433
1623,2,1,1,544,device-001_18686413,motionplay-device-001,18686433
1623,2,2,1,608,device-001_18686413,motionplay-device-001,18686433
1664,1,1,1,1480,device-001_18686413,motionplay-device-001,18686433
1664,1,2,1,1312,device-001_18686413,motionplay-device-001,18686433
1664,2,1,0,548,device-001_18686413,motionplay-device-001,18686433
1664,2,2,1,598,device-001_18686413,motionplay-device-001,18686433
1705,1,1,1,1483,device-001_18686413,motionplay-device-001,18686433
1705,1,2,1,1316,device-001_18686413,motionplay-device-001,18686433
1705,2,1,1,539,device-001_18686413,motionplay-device-001,18686433
1705,2,0,0,0,device-001_18686413,motionplay-device-001,18686433
2033,1,1,0,1480,device-001_18686413,motionplay-device-001,18686433
2033,1,2,1,1319,device-001_18686413,motionplay-device-001,18686433
2033,2,1,1,546,device-001_18686413,motionplay-device-001,18686433
2033,2,2,2,596,device-001_18686413,motionplay-device-001,18686433
2074,1,1,6,1476,device-001_18686413,motionplay-device-001,18686433
2074,1,2,1,1313,device-001_18686413,motionplay-device-001,18686433
2074,2,1,1,549,device-001_18686413,motionplay-device-001,18686433
2074,2,2,0,594,device-001_18686413,motionplay-device-001,18686433
2115,1,1,1,1478,device-001_18686413,motionplay-device-001,18686433
2115,1,2,1,1313,device-001_18686413,motionplay-device-001,18686433
2115,2,1,0,547,device-001_18686413,motionplay-device-001,18686433
2115,2,2,1,594,device-001_18686413,motionplay-device-001,18686433
2156,1,1,2,1478,device-001_18686413,motionplay-device-001,18686433
2156,1,2,1,1310,device-001_18686413,motionplay-device-001,18686433
2156,2,1,1,547,device-001_18686413,motionplay-device-001,18686433
2156,2,2,2,600,device-001_18686413,motionplay-device-001,18686433
2197,1,1,2,1478,device-001_18686413,motionplay-device-001,18686433
2197,1,2,1,1314,device-001_18686413,motionplay-device-001,18686433
2197,2,1,1,548,device-001_18686413,motionplay-device-001,18686433
2197,2,2,2,596,device-001_18686413,motionplay-device-001,18686433
2238,1,1,2,1478,device-001_18686413,motionplay-device-001,18686433
2238,1,2,1,1314,device-001_18686413,motionplay-device-001,18686433
2238,2,1,1,548,device-001_18686413,motionplay-device-001,18686433
2238,2,2,1,596,device-001_18686413,motionplay-device-001,18686433
2279,1,1,2,1477,device-001_18686413,motionplay-device-001,18686433
2279,1,2,1,1317,device-001_18686413,motionplay-device-001,18686433
2279,2,1,0,541,device-001_18686413,motionplay-device-001,18686433
2279,2,2,10,599,device-001_18686413,motionplay-device-001,18686433
2320,1,1,15,1474,device-001_18686413,motionplay-device-001,18686433
2320,1,2,1,1317,device-001_18686413,motionplay-device-001,18686433
2320,2,1,1,538,device-001_18686413,motionplay-device-001,18686433
2320,2,2,0,599,device-001_18686413,motionplay-device-001,18686433
2361,1,1,1,1474,device-001_18686413,motionplay-device-001,18686433
2361,1,2,0,1317,device-001_18686413,motionplay-device-001,18686433
2361,2,1,1,538,device-001_18686413,motionplay-device-001,18686433
2361,2,2,0,601,device-001_18686413,motionplay-device-001,18686433
2402,1,1,2,1483,device-001_18686413,motionplay-device-001,18686433
2402,1,2,10,1311,device-001_18686413,motionplay-device-001,18686433
2402,2,1,1,548,device-001_18686413,motionplay-device-001,18686433
2402,2,2,0,601,device-001_18686413,motionplay-device-001,18686433
2443,1,1,1,1483,device-001_18686413,motionplay-device-001,18686433
2443,1,2,1,1311,device-001_18686413,motionplay-device-001,18686433
2443,2,1,1,548,device-001_18686413,motionplay-device-001,18686433
2443,2,2,1,598,device-001_18686413,motionplay-device-001,18686433
2484,1,1,1,1476,device-001_18686413,motionplay-device-001,18686433
2484,1,2,3,1308,device-001_18686413,motionplay-device-001,18686433
2484,2,1,1,551,device-001_18686413,motionplay-device-001,18686433
2484,2,2,1,607,device-001_18686413,motionplay-device-001,18686433
2525,1,1,2,1474,device-001_18686413,motionplay-device-001,18686433
2525,1,2,1,1310,device-001_18686413,motionplay-device-001,18686433
2525,2,1,2,545,device-001_18686413,motionplay-device-001,18686433
2525,2,2,0,607,device-001_18686413,motionplay-device-001,18686433
2566,1,1,2,1474,device-001_18686413,motionplay-device-001,18686433
2566,1,2,0,1310,device-001_18686413,motionplay-device-001,18686433
2566,2,1,0,545,device-001_18686413,motionplay-device-001,18686433
2566,2,2,1,597,device-001_18686413,motionplay-device-001,18686433
2607,1,1,1,1482,device-001_18686413,motionplay-device-001,18686433
2607,1,2,1,1312,device-001_18686413,motionplay-device-001,18686433
2607,2,1,0,545,device-001_18686413,motionplay-device-001,18686433
2607,2,2,0,597,device-001_18686413,motionplay-device-001,18686433
2648,1,1,1,1482,device-001_18686413,motionplay-device-001,18686433
2648,1,2,0,1319,device-001_18686413,motionplay-device-001,18686433
2648,2,1,1,545,device-001_18686413,motionplay-device-001,18686433
2648,2,2,1,600,device-001_18686413,motionplay-device-001,18686433
2689,1,1,2,1474,device-001_18686413,motionplay-device-001,18686433
2689,1,2,1,1319,device-001_18686413,motionplay-device-001,18686433
2689,2,1,1,544,device-001_18686413,motionplay-device-001,18686433
2689,2,2,1,603,device-001_18686413,motionplay-device-001,18686433
2730,1,1,2,1478,device-001_18686413,motionplay-device-001,18686433
2730,1,2,0,1313,device-001_18686413,motionplay-device-001,18686433
2730,2,1,0,551,device-001_18686413,motionplay-device-001,18686433
2730,2,0,0,0,device-001_18686413,motionplay-device-001,18686433
3058,1,1,2,1480,device-001_18686413,motionplay-device-001,18686433
3058,1,2,1,1317,device-001_18686413,motionplay-device-001,18686433
3058,2,1,3,546,device-001_18686413,motionplay-device-001,18686433
3058,2,2,1,603,device-001_18686413,motionplay-device-001,18686433
3099,1,1,2,1478,device-001_18686413,motionplay-device-001,18686433
3099,1,2,1,1318,device-001_18686413,motionplay-device-001,18686433
3099,2,1,1,544,device-001_18686413,motionplay-device-001,18686433
3099,2,2,0,603,device-001_18686413,motionplay-device-001,18686433
3140,1,1,2,1478,device-001_18686413,motionplay-device-001,18686433
3140,1,2,1,1318,device-001_18686413,motionplay-device-001,18686433
3140,2,1,1,545,device-001_18686413,motionplay-device-001,18686433
3140,2,2,0,599,device-001_18686413,motionplay-device-001,18686433
3181,1,1,1,1482,device-001_18686413,motionplay-device-001,18686433
3181,1,2,1,1312,device-001_18686413,motionplay-device-001,18686433
3181,2,1,0,545,device-001_18686413,motionplay-device-001,18686433
3181,2,2,1,606,device-001_18686413,motionplay-device-001,18686433
3222,1,1,15,1482,device-001_18686413,motionplay-device-001,18686433
3222,1,2,1,1312,device-001_18686413,motionplay-device-001,18686433
3222,2,1,1,545,device-001_18686413,motionplay-device-001,18686433
3222,2,2,0,606,device-001_18686413,motionplay-device-001,18686433
3263,1,1,1,1482,device-001_18686413,motionplay-device-001,18686433
3263,1,2,1,1312,device-001_18686413,motionplay-device-001,18686433
3263,2,1,1,545,device-001_18686413,motionplay-device-001,18686433
3263,2,2,1,595,device-001_18686413,motionplay-device-001,18686433
3304,1,1,1,1481,device-001_18686413,motionplay-device-001,18686433
3304,1,2,1,1317,device-001_18686413,motionplay-device-001,18686433
3304,2,1,0,551,device-001_18686413,motionplay-device-001,18686433
3304,2,2,0,595,device-001_18686413,motionplay-device-001,18686433
3345,1,1,1,1481,device-001_18686413,motionplay-device-001,18686433
3345,1,2,1,1317,device-001_18686413,motionplay-device-001,18686433
3345,2,1,1,552,device-001_18686413,motionplay-device-001,18686433
3345,2,2,1,600,device-001_18686413,motionplay-device-001,18686433
3386,1,1,1,1481,device-001_18686413,motionplay-device-001,18686433
3386,1,2,1,1309,device-001_18686413,motionplay-device-001,18686433
3386,2,1,0,552,device-001_18686413,motionplay-device-001,18686433
3386,2,2,0,600,device-001_18686413,motionplay-device-001,18686433
3427,1,1,1,1473,device-001_18686413,motionplay-device-001,18686433
3427,1,2,1,1310,device-001_18686413,motionplay-device-001,18686433
3427,2,1,1,546,device-001_18686413,motionplay-device-001,18686433
3427,2,2,2,600,device-001_18686413,motionplay-device-001,18686433
3468,1,1,2,1473,device-001_18686413,motionplay-device-001,18686433
3468,1,2,1,1310,device-001_18686413,motionplay-device-001,18686433
3468,2,1,1,546,device-001_18686413,motionplay-device-001,18686433
3468,2,2,1,592,device-001_18686413,motionplay-device-001,18686433
3509,1,1,1,1480,device-001_18686413,motionplay-device-001,18686433
3509,1,2,1,1308,device-001_18686413,motionplay-device-001,18686433
3509,2,1,0,551,device-001_18686413,motionplay-device-001,18686433
3509,2,2,0,592,device-001_18686413,motionplay-device-001,18686433
3550,1,1,2,1480,device-001_18686413,motionplay-device-001,18686433
3550,1,2,1,1316,device-001_18686413,motionplay-device-001,18686433
3550,2,1,1,542,device-001_18686413,motionplay-device-001,18686433
3550,2,2,2,605,device-001_18686413,motionplay-device-001,18686433
3591,1,1,0,1480,device-001_18686413,motionplay-device-001,18686433
3591,1,2,10,1316,device-001_18686413,motionplay-device-001,18686433
3591,2,1,1,542,device-001_18686413,motionplay-device-001,18686433
3591,2,2,1,605,device-001_18686413,motionplay-device-001,18686433
3632,1,1,4,1482,device-001_18686413,motionplay-device-001,18686433
3632,1,2,1,1308,device-001_18686413,motionplay-device-001,18686433
3632,2,1,0,548,device-001_18686413,motionplay-device-001,18686433
3632,2,2,0,596,device-001_18686413,motionplay-device-001,18686433
3673,1,1,15,1482,device-001_18686413,motionplay-device-001,18686433
3673,1,2,1,1308,device-001_18686413,motionplay-device-001,18686433
3673,2,1,1,548,device-001_18686413,motionplay-device-001,18686433
3673,2,2,1,593,device-001_18686413,motionplay-device-001,18686433
3714,1,1,1,1476,device-001_18686413,motionplay-device-001,18686433
3714,1,2,0,1316,device-001_18686413,motionplay-device-001,18686433
3714,2,1,0,553,device-001_18686413,motionplay-device-001,18686433
3714,2,2,1,593,device-001_18686413,motionplay-device-001,18686433
3755,1,1,1,1476,device-001_18686413,motionplay-device-001,18686433
3755,1,2,1,1313,device-001_18686413,motionplay-device-001,18686433
3755,2,1,1,546,device-001_18686413,motionplay-device-001,18686433
3755,2,0,0,0,device-001_18686413,motionplay-device-001,18686433
4083,1,1,2,1483,device-001_18686413,motionplay-device-001,18686433
4083,1,2,1,1317,device-001_18686413,motionplay-device-001,18686433
4083,2,1,1,551,device-001_18686413,motionplay-device-001,18686433
4083,2,2,1,601,device-001_18686413,motionplay-device-001,18686433
4124,1,1,11,1475,device-001_18686413,motionplay-device-001,18686433
4124,1,2,1,1317,device-001_18686413,motionplay-device-001,18686433
4124,2,1,1,546,device-001_18686413,motionplay-device-001,18686433
4124,2,2,1,601,device-001_18686413,motionplay-device-001,18686433
4165,1,1,2,1475,device-001_18686413,motionplay-device-001,18686433
4165,1,2,1,1315,device-001_18686413,motionplay-device-001,18686433
4165,2,1,1,548,device-001_18686413,motionplay-device-001,18686433
4165,2,2,3,592,device-001_18686413,motionplay-device-001,18686433
4206,1,1,1,1481,device-001_18686413,motionplay-device-001,18686433
4206,1,2,1,1319,device-001_18686413,motionplay-device-001,18686433
4206,2,1,0,548,device-001_18686413,motionplay-device-001,18686433
4206,2,2,1,592,device-001_18686413,motionplay-device-001,18686433
4247,1,1,1,1481,device-001_18686413,motionplay-device-001,18686433
4247,1,2,1,1319,device-001_18686413,motionplay-device-001,18686433
4247,2,1,1,552,device-001_18686413,motionplay-device-001,18686433
4247,2,2,0,597,device-001_18686413,motionplay-device-001,18686433
4288,1,1,2,1481,device-001_18686413,motionplay-device-001,18686433
4288,1,2,1,1316,device-001_18686413,motionplay-device-001,18686433
4288,2,1,1,552,device-001_18686413,motionplay-device-001,18686433
4288,2,2,0,597,device-001_18686413,motionplay-device-001,18686433
4329,1,1,2,1480,device-001_18686413,motionplay-device-001,18686433
4329,1,2,1,1314,device-001_18686413,motionplay-device-001,18686433
4329,2,1,1,550,device-001_18686413,motionplay-device-001,18686433
4329,2,2,1,601,device-001_18686413,motionplay-device-001,18686433
4370,1,1,1,1480,device-001_18686413,motionplay-device-001,18686433
4370,1,2,1,1314,device-001_18686413,motionplay-device-001,18686433
4370,2,1,1,550,device-001_18686413,motionplay-device-001,18686433
4370,2,2,0,595,device-001_18686413,motionplay-device-001,18686433
4411,1,1,0,1476,device-001_18686413,motionplay-device-001,18686433
4411,1,2,1,1313,device-001_18686413,motionplay-device-001,18686433
4411,2,1,1,549,device-001_18686413,motionplay-device-001,18686433
4411,2,2,1,595,device-001_18686413,motionplay-device-001,18686433
