timestamp_offset,pcb_id,side,proximity,ambient,session_id,device_id,start_timestamp
2522,1,1,0,0,device-001_1830101,motionplay-device-001,1830101
2522,1,2,1,0,device-001_1830101,motionplay-device-001,1830101
2522,2,1,1,0,device-001_1830101,motionplay-device-001,1830101
2522,2,2,1,0,device-001_1830101,motionplay-device-001,1830101
2522,3,1,2,0,device-001_1830101,motionplay-device-001,1830101
2522,3,2,1,0,device-001_1830101,motionplay-device-001,1830101
2524,1,1,0,0,device-001_1830101,motionplay-device-001,1830101
2524,1,2,1,0,device-001_1830101,motionplay-device-001,1830101
2524,2,1,1,0,device-001_1830101,motionplay-device-001,1830101
2524,2,2,1,0,device-001_1830101,motionplay-device-001,1830101
2524,3,1,2,0,device-001_1830101,motionplay-device-001,1830101
2524,3,2,1,0,device-001_1830101,motionplay-device-001,1830101
2527,1,1,1,0,device-001_1830101,motionplay-device-001,1830101
2527,1,2,1,0,device-001_1830101,motionplay-device-001,1830101
2527,2,1,1,0,device-001_1830101,motionplay-device-001,1830101
2527,2,2,1,0,device-001_1830101,motionplay-device-001,1830101
2527,3,1,2,0,device-001_1830101,motionplay-device-001,1830101
2527,3,2,1,0,device-001_1830101,motionplay-device-001,1830101
2530,1,1,1,0,device-001_1830101,motionplay-device-001,1830101
2530,1,2,1,0,device-001_1830101,motionplay-device-001,1830101
2530,2,1,1,0,device-001_1830101,motionplay-device-001,1830101
2530,2,2,2,0,device-001_1830101,motionplay-device-001,1830101
2530,3,1,2,0,device-001_1830101,motionplay-device-001,1830101
2530,3,2,1,0,device-001_1830101,motionplay-device-001,1830101
2533,1,1,1,0,device-001_1830101,motionplay-device-001,1830101
2533,1,2,1,0,device-001_1830101,motionplay-device-001,1830101
2533,2,1,1,0,device-001_1830101,motionplay-device-001,1830101
2533,2,2,2,0,device-001_1830101,motionplay-device-001,1830101
2533,3,1,2,0,device-001_1830101,motionplay-device-001,1830101
2533,3,2,1,0,device-001_1830101,motionplay-device-001,1830101
2535,1,1,1,0,device-001_1830101,motionplay-device-001,1830101
2535,1,2,1,0,device-001_1830101,motionplay-device-001,1830101
2535,2,1,1,0,device-001_1830101,motionplay-device-001,1830101
2535,2,2,2,0,device-001_1830101,motionplay-device-001,1830101
2535,3,1,2,0,device-001_1830101,motionplay-device-001,1830101
2535,3,2,1,0,device-001_1830101,motionplay-device-001,1830101
2538,1,1,1,0,device-001_1830101,motionplay-device-001,1830101
2538,1,2,1,0,device-001_1830101,motionplay-device-001,1830101
2538,2,1,1,0,device-001_1830101,motionplay-device-001,1830101
2538,2,2,2,0,device-001_1830101,motionplay-device-001,1830101
2538,3,1,2,0,device-001_1830101,motionplay-device-001,1830101
2538,3,2,1,0,device-001_1830101,motionplay-device-001,1830101
2541,1,1,1,0,device-001_1830101,motionplay-device-001,1830101
2541,1,2,1,0,device-001_1830101,motionplay-device-001,1830101
2541,2,1,1,0,device-001_1830101,motionplay-device-001,1830101
2541,2,2,2,0,device-001_1830101,motionplay-device-001,1830101
2541,3,1,2,0,device-001_1830101,motionplay-device-001,1830101
2541,3,2,1,0,device-001_1830101,motionplay-device-001,1830101
2544,1,1,1,0,device-001_1830101,motionplay-device-001,1830101
2544,1,2,1,0,device-001_1830101,motionplay-device-001,1830101
2544,2,1,1,0,device-001_1830101,motionplay-device-001,1830101
