timestamp_offset,pcb_id,side,proximity,ambient,session_id,device_id,start_timestamp
6020,1,1,3,0,device-001_563349,motionplay-device-001,563370
6020,1,2,3,0,device-001_563349,motionplay-device-001,563370
6020,2,1,2,0,device-001_563349,motionplay-device-001,563370
6020,2,2,0,0,device-001_563349,motionplay-device-001,563370
6020,3,1,4,0,device-001_563349,motionplay-device-001,563370
6020,3,2,4,0,device-001_563349,motionplay-device-001,563370
6022,1,1,3,0,device-001_563349,motionplay-device-001,563370
6022,1,2,3,0,device-001_563349,motionplay-device-001,563370
6022,2,1,2,0,device-001_563349,motionplay-device-001,563370
6022,2,2,0,0,device-001_563349,motionplay-device-001,563370
6022,3,1,4,0,device-001_563349,motionplay-device-001,563370
6022,3,2,4,0,device-001_563349,motionplay-device-001,563370
6024,1,1,3,0,device-001_563349,motionplay-device-001,563370
6024,1,2,3,0,device-001_563349,motionplay-device-001,563370
6024,2,1,2,0,device-001_563349,motionplay-device-001,563370
6024,2,2,0,0,device-001_563349,motionplay-device-001,563370
6024,3,1,4,0,device-001_563349,motionplay-device-001,563370
6024,3,2,4,0,device-001_563349,motionplay-device-001,563370
6026,1,1,3,0,device-001_563349,motionplay-device-001,563370
6026,1,2,3,0,device-001_563349,motionplay-device-001,563370
6026,2,1,2,0,device-001_563349,motionplay-device-001,563370
6026,2,2,0,0,device-001_563349,motionplay-device-001,563370
6026,3,1,4,0,device-001_563349,motionplay-device-001,563370
6026,3,2,4,0,device-001_563349,motionplay-device-001,563370
6028,1,1,3,0,device-001_563349,motionplay-device-001,563370
6028,1,2,3,0,device-001_563349,motionplay-device-001,563370
6028,2,1,2,0,device-001_563349,motionplay-device-001,563370
6028,2,2,0,0,device-001_563349,motionplay-device-001,563370
6028,3,1,4,0,device-001_563349,motionplay-device-001,563370
6028,3,2,4,0,device-001_563349,motionplay-device-001,563370
6030,1,1,3,0,device-001_563349,motionplay-device-001,563370
6030,1,2,3,0,device-001_563349,motionplay-device-001,563370
6030,2,1,2,0,device-001_563349,motionplay-device-001,563370
6030,2,2,0,0,device-001_563349,motionplay-device-001,563370
6030,3,1,4,0,device-001_563349,motionplay-device-001,563370
6030,3,2,4,0,device-001_563349,motionplay-device-001,563370
6033,1,1,3,0,device-001_563349,motionplay-device-001,563370
6033,1,2,3,0,device-001_563349,motionplay-device-001,563370
6033,2,1,2,0,device-001_563349,motionplay-device-001,563370
6033,2,2,0,0,device-001_563349,motionplay-device-001,563370
6033,3,1,4,0,device-001_563349,motionplay-device-001,563370
6033,3,2,4,0,device-001_563349,motionplay-device-001,563370
6035,1,1,3,0,device-001_563349,motionplay-device-001,563370
6035,1,2,3,0,device-001_563349,motionplay-device-001,563370
6035,2,1,2,0,device-001_563349,motionplay-device-001,563370
6035,2,2,0,0,device-001_563349,motionplay-device-001,563370
6035,3,1,4,0,device-001_563349,motionplay-device-001,563370
6035,3,2,4,0,device-001_563349,motionplay-device-001,563370
6037,1,1,3,0,device-001_563349,motionplay-device-001,563370
6037,1,2,3,0,device-001_563349,motionplay-device-001,563370
6037,2,1,1,0,device-001_563349,motionplay-device-001,563370
6037,2,2,0,0,device-001_563349,motionplay-device-001,563370
6037,3,1,4,0,device-001_563349,motionplay-device-001,563370
6037,3,2,4,0,device-001_563349,motionplay-device-001,563370
6039,1,1,3,0,device-001_563349,motionplay-device-001,563370
6039,1,2,3,0,device-001_563349,motionplay-device-001,563370
6039,2,1,1,0,device-001_563349,motionplay-device-001,563370
6039,2,2,0,0,device-001_563349,motionplay-device-001,563370
6039,3,1,4,0,device-001_563349,motionplay-device-001,563370
6039,3,2,4,0,device-001_563349,motionplay-device-001,563370
6041,1,1,3,0,device-001_563349,motionplay-device-001,563370
6041,1,2,3,0,device-001_563349,motionplay-device-001,563370
6041,2,1,1,0,device-001_563349,motionplay-device-001,563370
6041,2,2,0,0,device-001_563349,motionplay-device-001,563370
6041,3,1,4,0,device-001_563349,motionplay-device-001,563370
6041,3,2,4,0,device-001_563349,motionplay-device-001,563370
6043,1,1,2,0,device-001_563349,motionplay-device-001,563370
6043,1,2,2,0,device-001_563349,motionplay-device-001,563370
6043,2,1,1,0,device-001_563349,motionplay-device-001,563370
